Date,Time,Temperature,Humidity,Pressure,RainfallLastHour,uvIndex,WindSpeed,SoilMoisture
2024-12-31,00:56:00,-2.73000001907349,94.1500015258789,1021.28002929688,0,"0",0,"44"
2024-12-31,00:57:00,-2.72000002861023,94.1900024414062,1021.23999023438,0,"0",0,"43"
2024-12-31,00:58:00,-2.71000003814697,94.1900024414062,1021.22998046875,0,"0",0,"44"
2024-12-31,00:59:00,-2.71000003814697,94.1800003051758,1021.22998046875,0,"0",0,"43"
2024-12-31,01:00:00,-2.70000004768372,94.1999969482422,1021.15997314453,0,"0",0,"43"
2024-12-31,01:01:00,-2.69000005722046,94.1900024414062,1021.16998291016,0,"0",0,"44"
2024-12-31,01:02:00,-2.67000007629395,94.1999969482422,1021.14001464844,0,"0",0,"44"
2024-12-31,01:03:00,-2.66000008583069,94.2099990844727,1021.14001464844,0,"0",0,"43"
2024-12-31,01:04:00,-2.66000008583069,94.2099990844727,1021.14001464844,0,"0",0,"44"
2024-12-31,01:05:00,-2.64000010490417,94.1999969482422,1021.11999511719,0,"0",0,"43"
2024-12-31,01:06:00,-2.64000010490417,94.1999969482422,1021.10998535156,0,"0",0,"44"
2024-12-31,01:07:00,-2.65000009536743,94.1699981689453,1021.09997558594,0,"0",0,"43"
2024-12-31,01:08:00,-2.6800000667572,94.129997253418,1021.04998779297,0,"0",0,"43"
2024-12-31,01:09:00,-2.71000003814697,94.120002746582,1021.04998779297,0,"0",0,"43"
2024-12-31,01:10:00,-2.73000001907349,94.129997253418,1021.02001953125,0,"0",0,"43"
2024-12-31,01:11:00,-2.75,94.0899963378906,1021.01000976562,0,"0",0,"43"
2024-12-31,01:12:00,-2.75999999046326,94.1100006103516,1021.03002929688,0,"0",0,"43"
2024-12-31,01:13:00,-2.75,94.120002746582,1021,0,"0",0,"43"
2024-12-31,01:14:00,-2.76999998092651,94.0800018310547,1020.98999023438,0,"0",0,"43"
2024-12-31,01:15:00,-2.75999999046326,94.129997253418,1021.03002929688,0,"0",0,"43"
2024-12-31,01:16:00,-2.75,94.129997253418,1021.02001953125,0,"0",0,"43"
2024-12-31,01:17:00,-2.76999998092651,94.0800018310547,1021.01000976562,0,"0",0,"43"
2024-12-31,01:18:00,-2.75999999046326,94.0800018310547,1021.01000976562,0,"0",0,"44"
2024-12-31,01:19:00,-2.75999999046326,94.1100006103516,1020.94000244141,0,"0",0,"43"
2024-12-31,01:20:00,-2.75,94.129997253418,1020.94000244141,0,"0",0,"43"
2024-12-31,01:21:00,-2.76999998092651,94.0800018310547,1020.92999267578,0,"0",0,"43"
2024-12-31,01:22:00,-2.77999997138977,94.0599975585938,1020.95001220703,0,"0",0,"43"
2024-12-31,01:23:00,-2.78999996185303,94.0599975585938,1020.95001220703,0,"0",0,"43"
2024-12-31,01:24:00,-2.79999995231628,94.0699996948242,1020.95001220703,0,"0",0,"43"
2024-12-31,01:25:00,-2.78999996185303,94.0899963378906,1020.95001220703,0,"0",0,"43"
2024-12-31,01:26:00,-2.76999998092651,94.1100006103516,1020.96002197266,0,"0",0,"43"
2024-12-31,01:27:00,-2.76999998092651,94.1100006103516,1020.94000244141,0,"0",0,"43"
2024-12-31,01:28:00,-2.74000000953674,94.129997253418,1020.97998046875,0,"0",0,"43"
2024-12-31,01:29:00,-2.72000002861023,94.1399993896484,1020.98999023438,0,"0",0,"43"
2024-12-31,01:30:00,-2.70000004768372,94.1500015258789,1020.98999023438,0,"0",0,"43"
2024-12-31,01:31:00,-2.70000004768372,94.120002746582,1021.04998779297,0,"0",0,"44"
2024-12-31,01:32:00,-2.70000004768372,94.1100006103516,1021.02001953125,0,"0",0,"43"
2024-12-31,01:33:00,-2.70000004768372,94.0899963378906,1021.03002929688,0,"0",0,"43"
2024-12-31,01:34:00,-2.6800000667572,94.1100006103516,1021.05999755859,0,"0",0,"44"
2024-12-31,01:35:00,-2.67000007629395,94.0999984741211,1021.09997558594,0,"0",0,"43"
2024-12-31,01:36:00,-2.70000004768372,94.0100021362305,1021.11999511719,0,"0",0,"43"
2024-12-31,01:37:00,-2.73000001907349,93.9800033569336,1021.17999267578,0,"0",0,"43"
2024-12-31,01:38:00,-2.74000000953674,94.0299987792969,1021.15997314453,0,"0",0,"43"
2024-12-31,01:39:00,-2.74000000953674,94.0500030517578,1021.15002441406,0,"0",0,"43"
2024-12-31,01:40:00,-2.74000000953674,94.0800018310547,1021.15997314453,0,"0",0,"43"
2024-12-31,01:41:00,-2.74000000953674,94.0699996948242,1021.15997314453,0,"0",0,"43"
2024-12-31,01:42:00,-2.73000001907349,94.0899963378906,1021.15002441406,0,"0",0,"44"
2024-12-31,01:43:00,-2.73000001907349,94.0699996948242,1021.15997314453,0,"0",0,"43"
2024-12-31,01:44:00,-2.74000000953674,94.0699996948242,1021.17999267578,0,"0",0,"43"
2024-12-31,01:45:00,-2.73000001907349,94.0699996948242,1021.25,0,"0",0,"43"
2024-12-31,01:46:00,-2.72000002861023,94.0800018310547,1021.23999023438,0,"0",0,"43"
2024-12-31,01:47:00,-2.74000000953674,94.0299987792969,1021.21997070312,0,"0",0,"44"
2024-12-31,01:48:00,-2.76999998092651,93.9499969482422,1021.21002197266,0,"0",0,"43"
2024-12-31,01:49:00,-2.76999998092651,94.0299987792969,1021.17999267578,0,"0",0,"43"
2024-12-31,01:50:00,-2.75999999046326,94.0400009155273,1021.19000244141,0,"0",0,"43"
2024-12-31,01:51:00,-2.75999999046326,94.0500030517578,1021.19000244141,0,"0",0,"43"
2024-12-31,01:52:00,-2.74000000953674,94.0699996948242,1021.21002197266,0,"0",0,"43"
2024-12-31,01:53:00,-2.75,94.0199966430664,1021.14001464844,0,"0",0,"43"
2024-12-31,01:54:00,-2.75,94.0299987792969,1021.14001464844,0,"0",0,"43"
2024-12-31,01:55:00,-2.75,94.0699996948242,1021.16998291016,0,"0",0,"43"
2024-12-31,01:56:00,-2.74000000953674,94.0800018310547,1021.16998291016,0,"0",0,"44"
2024-12-31,01:57:00,-2.75,94.0500030517578,1021.13000488281,0,"0",0,"43"
2024-12-31,01:58:00,-2.75999999046326,94.0400009155273,1021.09997558594,0,"0",0,"43"
2024-12-31,01:59:00,-2.75999999046326,94.0199966430664,1021.11999511719,0,"0",0,"43"
2024-12-31,02:00:00,-2.76999998092651,94.0199966430664,1021.13000488281,0,"0",0,"43"
2024-12-31,02:01:00,-2.76999998092651,94.0299987792969,1021.15002441406,0,"0",0,"43"
2024-12-31,02:02:00,-2.75999999046326,94.0999984741211,1021.16998291016,0,"0",0,"43"
2024-12-31,02:03:00,-2.74000000953674,94.129997253418,1021.15002441406,0,"0",0,"43"
2024-12-31,02:04:00,-2.72000002861023,94.1500015258789,1021.17999267578,0,"0",0,"43"
2024-12-31,02:05:00,-2.71000003814697,94.1399993896484,1021.20001220703,0,"0",0,"44"
2024-12-31,02:06:00,-2.70000004768372,94.129997253418,1021.20001220703,0,"0",0,"43"
2024-12-31,02:07:00,-2.70000004768372,94.129997253418,1021.20001220703,0,"0",0,"43"
2024-12-31,02:08:00,-2.69000005722046,94.129997253418,1021.20001220703,0,"0",0,"43"
2024-12-31,02:09:00,-2.6800000667572,94.1600036621094,1021.17999267578,0,"0",0,"44"
2024-12-31,02:10:00,-2.66000008583069,94.1500015258789,1021.21002197266,0,"0",0,"43"
2024-12-31,02:11:00,-2.6800000667572,94.120002746582,1021.21002197266,0,"0",0,"43"
2024-12-31,02:12:00,-2.67000007629395,94.1399993896484,1021.16998291016,0,"0",0,"43"
2024-12-31,02:13:00,-2.65000009536743,94.1399993896484,1021.21997070312,0,"0",0,"43"
2024-12-31,02:14:00,-2.65000009536743,94.129997253418,1021.19000244141,0,"0",0,"43"
2024-12-31,02:15:00,-2.65000009536743,94.120002746582,1021.21002197266,0,"0",0,"44"
2024-12-31,02:16:00,-2.64000010490417,94.129997253418,1021.21002197266,0,"0",0,"43"
2024-12-31,02:17:00,-2.64000010490417,94.1399993896484,1021.20001220703,0,"0",0,"43"
2024-12-31,02:18:00,-2.63000011444092,94.1500015258789,1021.22998046875,0,"0",0,"43"
2024-12-31,02:19:00,-2.61999988555908,94.1600036621094,1021.22998046875,0,"0",0,"44"
2024-12-31,02:20:00,-2.59999990463257,94.1800003051758,1021.17999267578,0,"0",0,"43"
2024-12-31,02:21:00,-2.59999990463257,94.1900024414062,1021.17999267578,0,"0",0,"43"
2024-12-31,02:22:00,-2.59999990463257,94.1699981689453,1021.19000244141,0,"0",0,"44"
2024-12-31,02:23:00,-2.58999991416931,94.1500015258789,1021.17999267578,0,"0",0,"43"
2024-12-31,02:24:00,-2.58999991416931,94.129997253418,1021.21002197266,0,"0",0,"43"
2024-12-31,02:25:00,-2.58999991416931,94.1699981689453,1021.19000244141,0,"0",0,"44"
2024-12-31,02:26:00,-2.55999994277954,94.1699981689453,1021.19000244141,0,"0",0,"43"
2024-12-31,02:27:00,-2.55999994277954,94.1800003051758,1021.16998291016,0,"0",0,"43"
2024-12-31,02:28:00,-2.5699999332428,94.1600036621094,1021.16998291016,0,"0",0,"43"
2024-12-31,02:29:00,-2.5699999332428,94.1500015258789,1021.17999267578,0,"0",0,"43"
2024-12-31,02:30:00,-2.5699999332428,94.1600036621094,1021.16998291016,0,"0",0,"44"
2024-12-31,02:31:00,-2.55999994277954,94.1699981689453,1021.15002441406,0,"0",0,"43"
2024-12-31,02:32:00,-2.53999996185303,94.1800003051758,1021.17999267578,0,"0",0,"43"
2024-12-31,02:33:00,-2.55999994277954,94.1500015258789,1021.10998535156,0,"0",0,"43"
2024-12-31,02:34:00,-2.53999996185303,94.1900024414062,1021.13000488281,0,"0",0,"44"
2024-12-31,02:35:00,-2.51999998092651,94.1900024414062,1021.10998535156,0,"0",0,"43"
2024-12-31,02:36:00,-2.51999998092651,94.1900024414062,1021.11999511719,0,"0",0,"43"
2024-12-31,02:37:00,-2.50999999046326,94.1999969482422,1021.09002685547,0,"0",0,"43"
2024-12-31,02:38:00,-2.50999999046326,94.2200012207031,1021.09997558594,0,"0",0,"43"
2024-12-31,02:39:00,-2.50999999046326,94.1900024414062,1021.09997558594,0,"0",0,"44"
2024-12-31,02:40:00,-2.5,94.2099990844727,1021.14001464844,0,"0",0,"43"
2024-12-31,02:41:00,-2.5,94.2099990844727,1021.13000488281,0,"0",0,"43"
2024-12-31,02:42:00,-2.47000002861023,94.2399978637695,1021.19000244141,0,"0",0,"43"
2024-12-31,02:43:00,-2.47000002861023,94.2099990844727,1021.16998291016,0,"0",0,"43"
2024-12-31,02:44:00,-2.47000002861023,94.2099990844727,1021.15002441406,0,"0",0,"43"
2024-12-31,02:45:00,-2.47000002861023,94.1999969482422,1021.19000244141,0,"0",0,"43"
2024-12-31,02:46:00,-2.47000002861023,94.2099990844727,1021.14001464844,0,"0",0,"43"
2024-12-31,02:47:00,-2.45000004768372,94.2399978637695,1021.09997558594,0,"0",0,"43"
2024-12-31,02:48:00,-2.46000003814697,94.2099990844727,1021.04998779297,0,"0",0,"43"
2024-12-31,02:49:00,-2.45000004768372,94.2399978637695,1021.05999755859,0,"0",0,"43"
2024-12-31,02:50:00,-2.45000004768372,94.2399978637695,1021.02001953125,0,"0",0,"43"
2024-12-31,02:51:00,-2.44000005722046,94.2399978637695,1021.03002929688,0,"0",0,"43"
2024-12-31,02:52:00,-2.44000005722046,94.2399978637695,1021.09997558594,0,"0",0,"43"
2024-12-31,02:53:00,-2.4300000667572,94.2600021362305,1021.08001708984,0,"0",0,"43"
2024-12-31,02:54:00,-2.4300000667572,94.2600021362305,1021.07000732422,0,"0",0,"44"
2024-12-31,02:55:00,-2.40000009536743,94.2799987792969,1021.17999267578,0,"0",0,"43"
2024-12-31,02:56:00,-2.40000009536743,94.2900009155273,1021.15002441406,0,"0",0,"43"
2024-12-31,02:57:00,-2.39000010490417,94.3300018310547,1021.13000488281,0,"0",0,"43"
2024-12-31,02:58:00,-2.38000011444092,94.2900009155273,1021.16998291016,0,"0",0,"44"
2024-12-31,02:59:00,-2.35999989509583,94.3099975585938,1021.16998291016,0,"0",0,"43"
2024-12-31,03:00:00,-2.36999988555908,94.3099975585938,1021.15997314453,0,"0",0,"43"
2024-12-31,03:01:00,-2.35999989509583,94.2699966430664,1021.21002197266,0,"0",0,"44"
2024-12-31,03:02:00,-2.35999989509583,94.2900009155273,1021.17999267578,0,"0",0,"44"
2024-12-31,03:03:00,-2.36999988555908,94.3099975585938,1021.19000244141,0,"0",0,"43"
2024-12-31,03:04:00,-2.34999990463257,94.3300018310547,1021.20001220703,0,"0",0,"43"
2024-12-31,03:05:00,-2.3199999332428,94.3499984741211,1021.21002197266,0,"0",0,"43"
2024-12-31,03:06:00,-2.30999994277954,94.3300018310547,1021.23999023438,0,"0",0,"43"
2024-12-31,03:07:00,-2.3199999332428,94.3300018310547,1021.20001220703,0,"0",0,"43"
2024-12-31,03:08:00,-2.32999992370605,94.3300018310547,1021.21002197266,0,"0",0,"43"
2024-12-31,03:09:00,-2.3199999332428,94.3300018310547,1021.23999023438,0,"0",0,"44"
2024-12-31,03:10:00,-2.30999994277954,94.3199996948242,1021.22998046875,0,"0",0,"43"
2024-12-31,03:11:00,-2.30999994277954,94.3099975585938,1021.21997070312,0,"0",0,"43"
2024-12-31,03:12:00,-2.30999994277954,94.3099975585938,1021.21002197266,0,"0",0,"43"
2024-12-31,03:13:00,-2.30999994277954,94.3199996948242,1021.25,0,"0",0,"44"
2024-12-31,03:14:00,-2.29999995231628,94.3300018310547,1021.21002197266,0,"0",0,"44"
2024-12-31,03:15:00,-2.27999997138977,94.3499984741211,1021.19000244141,0,"0",0,"43"
2024-12-31,03:16:00,-2.26999998092651,94.3499984741211,1021.21002197266,0,"0",0,"43"
2024-12-31,03:17:00,-2.25,94.3199996948242,1021.21997070312,0,"0",0,"43"
2024-12-31,03:18:00,-2.26999998092651,94.2900009155273,1021.20001220703,0,"0",0,"44"
2024-12-31,03:19:00,-2.27999997138977,94.3000030517578,1021.16998291016,0,"0",0,"43"
2024-12-31,03:20:00,-2.26999998092651,94.3300018310547,1021.17999267578,0,"0",0,"44"
2024-12-31,03:21:00,-2.26999998092651,94.3399963378906,1021.15002441406,0,"0",0,"43"
2024-12-31,03:22:00,-2.25,94.3399963378906,1021.16998291016,0,"0",0,"43"
2024-12-31,03:23:00,-2.25,94.3399963378906,1021.14001464844,0,"0",0,"44"
2024-12-31,03:24:00,-2.23000001907349,94.3300018310547,1021.16998291016,0,"0",0,"43"
2024-12-31,03:25:00,-2.23000001907349,94.3300018310547,1021.17999267578,0,"0",0,"44"
2024-12-31,03:26:00,-2.22000002861023,94.3300018310547,1021.19000244141,0,"0",0,"43"
2024-12-31,03:27:00,-2.20000004768372,94.3399963378906,1021.19000244141,0,"0",0,"43"
2024-12-31,03:28:00,-2.20000004768372,94.3399963378906,1021.21997070312,0,"0",0,"43"
2024-12-31,03:29:00,-2.20000004768372,94.3300018310547,1021.15997314453,0,"0",0,"44"
2024-12-31,03:30:00,-2.19000005722046,94.3199996948242,1021.19000244141,0,"0",0,"43"
2024-12-31,03:31:00,-2.19000005722046,94.2799987792969,1021.19000244141,0,"0",0,"44"
2024-12-31,03:32:00,-2.21000003814697,94.2699966430664,1021.20001220703,0,"0",0,"44"
2024-12-31,03:33:00,-2.21000003814697,94.3000030517578,1021.15997314453,0,"0",0,"43"
2024-12-31,03:34:00,-2.21000003814697,94.3000030517578,1021.21002197266,0,"0",0,"43"
2024-12-31,03:35:00,-2.22000002861023,94.2699966430664,1021.16998291016,0,"0",0,"44"
2024-12-31,03:36:00,-2.21000003814697,94.3099975585938,1021.17999267578,0,"0",0,"43"
2024-12-31,03:37:00,-2.21000003814697,94.3300018310547,1021.17999267578,0,"0",0,"43"
2024-12-31,03:38:00,-2.20000004768372,94.3199996948242,1021.15002441406,0,"0",0,"43"
2024-12-31,03:39:00,-2.20000004768372,94.3399963378906,1021.15997314453,0,"0",0,"43"
2024-12-31,03:40:00,-2.19000005722046,94.3600006103516,1021.16998291016,0,"0",0,"43"
2024-12-31,03:41:00,-2.17000007629395,94.379997253418,1021.15997314453,0,"0",0,"43"
2024-12-31,03:42:00,-2.16000008583069,94.3899993896484,1021.17999267578,0,"0",0,"43"
2024-12-31,03:43:00,-2.15000009536743,94.4000015258789,1021.15997314453,0,"0",0,"44"
2024-12-31,03:44:00,-2.15000009536743,94.3600006103516,1021.16998291016,0,"0",0,"44"
2024-12-31,03:45:00,-2.15000009536743,94.379997253418,1021.11999511719,0,"0",0,"43"
2024-12-31,03:46:00,-2.14000010490417,94.370002746582,1021.15002441406,0,"0",0,"43"
2024-12-31,03:47:00,-2.14000010490417,94.370002746582,1021.10998535156,0,"0",0,"43"
2024-12-31,03:48:00,-2.11999988555908,94.370002746582,1021.10998535156,0,"0",0,"43"
2024-12-31,03:49:00,-2.11999988555908,94.379997253418,1021.07000732422,0,"0",0,"43"
2024-12-31,03:50:00,-2.10999989509583,94.3600006103516,1021.05999755859,0,"0",0,"43"
2024-12-31,03:51:00,-2.10999989509583,94.3399963378906,1021.04998779297,0,"0",0,"43"
2024-12-31,03:52:00,-2.10999989509583,94.3600006103516,1021.09002685547,0,"0",0,"43"
2024-12-31,03:53:00,-2.11999988555908,94.3499984741211,1021.07000732422,0,"0",0,"43"
2024-12-31,03:54:00,-2.10999989509583,94.3499984741211,1021.08001708984,0,"0",0,"43"
2024-12-31,03:55:00,-2.10999989509583,94.3300018310547,1021.07000732422,0,"0",0,"43"
2024-12-31,03:56:00,-2.10999989509583,94.3399963378906,1021.09997558594,0,"0",0,"43"
2024-12-31,03:57:00,-2.09999990463257,94.3499984741211,1021.11999511719,0,"0",0,"43"
2024-12-31,03:58:00,-2.09999990463257,94.3300018310547,1021.14001464844,0,"0",0,"43"
2024-12-31,03:59:00,-2.09999990463257,94.3199996948242,1021.14001464844,0,"0",0,"43"
2024-12-31,04:00:00,-2.11999988555908,94.3000030517578,1021.17999267578,0,"0",0,"43"
2024-12-31,04:01:00,-2.10999989509583,94.3300018310547,1021.19000244141,0,"0",0,"43"
2024-12-31,04:02:00,-2.09999990463257,94.370002746582,1021.19000244141,0,"0",0,"43"
2024-12-31,04:03:00,-2.07999992370605,94.370002746582,1021.21002197266,0,"0",0,"44"
2024-12-31,04:04:00,-2.0699999332428,94.3499984741211,1021.23999023438,0,"0",0,"43"
2024-12-31,04:05:00,-2.07999992370605,94.3499984741211,1021.23999023438,0,"0",0,"43"
2024-12-31,04:06:00,-2.05999994277954,94.3499984741211,1021.23999023438,0,"0",0,"43"
2024-12-31,04:07:00,-2.05999994277954,94.3300018310547,1021.28997802734,0,"0",0,"44"
2024-12-31,04:08:00,-2.0699999332428,94.3199996948242,1021.28997802734,0,"0",0,"43"
2024-12-31,04:09:00,-2.0699999332428,94.3300018310547,1021.32000732422,0,"0",0,"43"
2024-12-31,04:10:00,-2.08999991416931,94.3199996948242,1021.28997802734,0,"0",0,"43"
2024-12-31,04:11:00,-2.08999991416931,94.3399963378906,1021.30999755859,0,"0",0,"43"
2024-12-31,04:12:00,-2.08999991416931,94.3600006103516,1021.29998779297,0,"0",0,"43"
2024-12-31,04:13:00,-2.09999990463257,94.3600006103516,1021.28997802734,0,"0",0,"43"
2024-12-31,04:14:00,-2.07999992370605,94.370002746582,1021.30999755859,0,"0",0,"43"
2024-12-31,04:15:00,-2.07999992370605,94.370002746582,1021.28997802734,0,"0",0,"43"
2024-12-31,04:16:00,-2.10999989509583,94.3300018310547,1021.32000732422,0,"0",0,"43"
2024-12-31,04:17:00,-2.09999990463257,94.3600006103516,1021.29998779297,0,"0",0,"43"
2024-12-31,04:18:00,-2.09999990463257,94.379997253418,1021.28002929688,0,"0",0,"43"
2024-12-31,04:19:00,-2.09999990463257,94.3899993896484,1021.22998046875,0,"0",0,"43"
2024-12-31,04:20:00,-2.09999990463257,94.3899993896484,1021.26000976562,0,"0",0,"43"
2024-12-31,04:21:00,-2.10999989509583,94.370002746582,1021.26000976562,0,"0",0,"43"
2024-12-31,04:22:00,-2.11999988555908,94.370002746582,1021.22998046875,0,"0",0,"43"
2024-12-31,04:23:00,-2.10999989509583,94.379997253418,1021.22998046875,0,"0",0,"43"
2024-12-31,04:24:00,-2.10999989509583,94.3899993896484,1021.23999023438,0,"0",0,"43"
2024-12-31,04:25:00,-2.10999989509583,94.379997253418,1021.25,0,"0",0,"43"
2024-12-31,04:26:00,-2.10999989509583,94.3899993896484,1021.26000976562,0,"0",0,"43"
2024-12-31,04:27:00,-2.10999989509583,94.4100036621094,1021.27001953125,0,"0",0,"43"
2024-12-31,04:28:00,-2.08999991416931,94.4100036621094,1021.28002929688,0,"0",0,"43"
2024-12-31,04:29:00,-2.09999990463257,94.4100036621094,1021.28997802734,0,"0",0,"43"
2024-12-31,04:30:00,-2.08999991416931,94.4000015258789,1021.30999755859,0,"0",0,"43"
2024-12-31,04:31:00,-2.0699999332428,94.379997253418,1021.30999755859,0,"0",0,"43"
2024-12-31,04:32:00,-2.10999989509583,94.3099975585938,1021.28002929688,0,"0",0,"43"
2024-12-31,04:33:00,-2.11999988555908,94.3600006103516,1021.29998779297,0,"0",0,"43"
2024-12-31,04:34:00,-2.09999990463257,94.3899993896484,1021.28997802734,0,"0",0,"43"
2024-12-31,04:35:00,-2.08999991416931,94.4100036621094,1021.30999755859,0,"0",0,"43"
2024-12-31,04:36:00,-2.10999989509583,94.3899993896484,1021.22998046875,0,"0",0,"43"
2024-12-31,04:37:00,-2.10999989509583,94.3600006103516,1021.26000976562,0,"0",0,"43"
2024-12-31,04:38:00,-2.10999989509583,94.379997253418,1021.23999023438,0,"0",0,"43"
2024-12-31,04:39:00,-2.10999989509583,94.4000015258789,1021.25,0,"0",0,"44"
2024-12-31,04:40:00,-2.09999990463257,94.4000015258789,1021.28002929688,0,"0",0,"43"
2024-12-31,04:41:00,-2.08999991416931,94.4000015258789,1021.30999755859,0,"0",0,"43"
2024-12-31,04:42:00,-2.07999992370605,94.3899993896484,1021.33001708984,0,"0",0,"43"
2024-12-31,04:43:00,-2.07999992370605,94.3899993896484,1021.32000732422,0,"0",0,"43"
2024-12-31,04:44:00,-2.08999991416931,94.3600006103516,1021.36999511719,0,"0",0,"43"
2024-12-31,04:45:00,-2.11999988555908,94.3300018310547,1021.36999511719,0,"0",0,"44"
